Order At;Order ID;Produk;Provinsi;Harga Produksi;Harga Satuan;Profit;Qty;Total Harga;Zero
28/12/2022;1735;Sticker;Papua Selatan;5000;10000;15000;3;30000;0
01/12/2022;3925;Sticker;Papua Tengah;5000;10000;15000;3;30000;0
27/05/2022;3798;Sticker;Sulawesi Barat;5000;10000;15000;3;30000;0
01/06/2022;2463;Sticker;Sulawesi Barat;5000;10000;15000;3;30000;0
11/06/2022;2112;Sticker;Sulawesi Barat;5000;10000;15000;3;30000;0
16/01/2022;2194;Sticker;Sulawesi Selatan;5000;10000;15000;3;30000;0
18/06/2022;4632;Sticker;Sulawesi Selatan;5000;10000;15000;3;30000;0
19/10/2022;3184;Sticker;Sulawesi Selatan;5000;10000;15000;3;30000;0
07/03/2022;1164;Sticker;Sulawesi Tengah;5000;10000;15000;3;30000;0
08/09/2022;2948;Sticker;Sulawesi Tengah;5000;10000;15000;3;30000;0
15/09/2022;1843;Sticker;Sulawesi Tengah;5000;10000;15000;3;30000;0
14/10/2022;1119;Sticker;Sulawesi Tengah;5000;10000;15000;3;30000;0
16/11/2022;1303;Sticker;Sulawesi Tengah;5000;10000;15000;3;30000;0
14/02/2022;2403;Sticker;Sulawesi Tenggara;5000;10000;15000;3;30000;0
16/07/2022;2413;Sticker;Sulawesi Tenggara;5000;10000;15000;3;30000;0
24/08/2022;3990;Sticker;Sulawesi Tenggara;5000;10000;15000;3;30000;0
13/06/2022;1440;Sticker;Sulawesi Utara;5000;10000;15000;3;30000;0
27/09/2022;1903;Sticker;Sulawesi Utara;5000;10000;15000;3;30000;0
03/02/2022;1210;Sticker;Sumatera Barat;5000;10000;15000;3;30000;0
25/02/2022;1342;Sticker;Sumatera Barat;5000;10000;15000;3;30000;0
10/03/2022;4712;Sticker;Sumatera Barat;5000;10000;15000;3;30000;0
20/05/2022;1694;Sticker;Sumatera Barat;5000;10000;15000;3;30000;0
16/02/2022;4136;Sticker;Sumatera Selatan;5000;10000;15000;3;30000;0
21/05/2022;2700;Sticker;Sumatera Selatan;5000;10000;15000;3;30000;0
02/06/2022;4913;Sticker;Sumatera Selatan;5000;10000;15000;3;30000;0
31/08/2022;4652;Sticker;Sumatera Selatan;5000;10000;15000;3;30000;0
17/08/2022;1051;Sticker;Sumatera Utara;5000;10000;15000;3;30000;0
04/09/2022;2923;Mug;Bali;15000;20000;15000;3;60000;0
13/05/2022;4437;Mug;Bangka Belitung;15000;20000;15000;3;60000;0
22/07/2022;2346;Mug;Bangka Belitung;15000;20000;15000;3;60000;0
19/10/2022;2401;Mug;Bangka Belitung;15000;20000;15000;3;60000;0
20/10/2022;1549;Mug;Bangka Belitung;15000;20000;15000;3;60000;0
15/11/2022;3511;Mug;Bangka Belitung;15000;20000;15000;3;60000;0
21/12/2022;4165;Mug;Bangka Belitung;15000;20000;15000;3;60000;0
01/02/2022;3821;Mug;Banten;15000;20000;15000;3;60000;0
30/03/2022;1991;Mug;Banten;15000;20000;15000;3;60000;0
25/06/2022;2693;Mug;Banten;15000;20000;15000;3;60000;0
09/04/2022;4000;Mug;Bengkulu;15000;20000;15000;3;60000;0
26/06/2022;2350;Mug;Bengkulu;15000;20000;15000;3;60000;0
10/08/2022;3545;Mug;Bengkulu;15000;20000;15000;3;60000;0
16/08/2022;3413;Mug;Bengkulu;15000;20000;15000;3;60000;0
30/08/2022;4141;Mug;Bengkulu;15000;20000;15000;3;60000;0
20/11/2022;4806;Mug;Bengkulu;15000;20000;15000;3;60000;0
17/01/2022;1538;Mug;DKI Jakarta;15000;20000;15000;3;60000;0
08/04/2022;4797;Mug;DKI Jakarta;15000;20000;15000;3;60000;0
28/11/2022;3632;Mug;DKI Jakarta;15000;20000;15000;3;60000;0
10/03/2022;2368;Mug;Daerah Istimewa Yogyakarta;15000;20000;15000;3;60000;0
12/07/2022;2821;Mug;Daerah Istimewa Yogyakarta;15000;20000;15000;3;60000;0
07/02/2022;4358;Mug;Gorontalo;15000;20000;15000;3;60000;0
13/07/2022;4582;Mug;Gorontalo;15000;20000;15000;3;60000;0
24/10/2022;3900;Mug;Gorontalo;15000;20000;15000;3;60000;0
02/11/2022;4918;Mug;Gorontalo;15000;20000;15000;3;60000;0
05/11/2022;1254;Mug;Gorontalo;15000;20000;15000;3;60000;0
20/11/2022;1414;Mug;Gorontalo;15000;20000;15000;3;60000;0
02/01/2022;3549;Mug;Jambi;15000;20000;15000;3;60000;0
19/02/2022;4784;Mug;Jambi;15000;20000;15000;3;60000;0
03/09/2022;4656;Mug;Jambi;15000;20000;15000;3;60000;0
15/11/2022;3999;Mug;Jambi;15000;20000;15000;3;60000;0
12/12/2022;4120;Mug;Jambi;15000;20000;15000;3;60000;0
14/05/2022;3238;Mug;Jawa Barat;15000;20000;15000;3;60000;0
29/06/2022;2933;Mug;Jawa Tengah;15000;20000;15000;3;60000;0
03/07/2022;2480;Mug;Jawa Tengah;15000;20000;15000;3;60000;0
17/07/2022;1262;Mug;Jawa Tengah;15000;20000;15000;3;60000;0
30/09/2022;3180;Mug;Jawa Tengah;15000;20000;15000;3;60000;0
17/04/2022;4008;Mug;Jawa Timur;15000;20000;15000;3;60000;0
19/06/2022;2608;Mug;Jawa Timur;15000;20000;15000;3;60000;0
29/09/2022;1039;Mug;Jawa Timur;15000;20000;15000;3;60000;0
29/03/2022;1403;Mug;Kalimantan Barat;15000;20000;15000;3;60000;0
30/11/2022;2110;Mug;Kalimantan Barat;15000;20000;15000;3;60000;0
09/03/2022;1899;Mug;Kalimantan Selatan;15000;20000;15000;3;60000;0
27/04/2022;3940;Mug;Kalimantan Selatan;15000;20000;15000;3;60000;0
27/04/2022;4908;Mug;Kalimantan Selatan;15000;20000;15000;3;60000;0
06/12/2022;1304;Mug;Kalimantan Tengah;15000;20000;15000;3;60000;0
01/10/2022;1666;Mug;Kalimantan Timur;15000;20000;15000;3;60000;0
14/03/2022;3239;Mug;Kalimantan Utara;15000;20000;15000;3;60000;0
13/06/2022;3423;Mug;Kalimantan Utara;15000;20000;15000;3;60000;0
03/01/2022;3607;Mug;Kepulauan Riau;15000;20000;15000;3;60000;0
20/01/2022;2868;Mug;Kepulauan Riau;15000;20000;15000;3;60000;0
01/08/2022;3712;Mug;Lampung;15000;20000;15000;3;60000;0
06/12/2022;4697;Mug;Lampung;15000;20000;15000;3;60000;0
28/10/2022;3129;Mug;Nanggroe Aceh Darussalam;15000;20000;15000;3;60000;0
02/01/2022;4958;Mug;Nusa Tenggara Barat;15000;20000;15000;3;60000;0
04/11/2022;4532;Mug;Nusa Tenggara Barat;15000;20000;15000;3;60000;0
20/11/2022;2639;Mug;Nusa Tenggara Barat;15000;20000;15000;3;60000;0
10/03/2022;4118;Mug;Nusa Tenggara Timur;15000;20000;15000;3;60000;0
25/06/2022;3185;Mug;Nusa Tenggara Timur;15000;20000;15000;3;60000;0
22/10/2022;2522;Mug;Nusa Tenggara Timur;15000;20000;15000;3;60000;0
11/01/2022;3907;Mug;Papua;15000;20000;15000;3;60000;0
07/12/2022;4738;Mug;Papua;15000;20000;15000;3;60000;0
21/01/2022;1932;Mug;Papua Barat;15000;20000;15000;3;60000;0
13/07/2022;3261;Mug;Papua Barat;15000;20000;15000;3;60000;0
09/01/2022;4134;Mug;Papua Barat Daya;15000;20000;15000;3;60000;0
11/02/2022;3583;Mug;Papua Barat Daya;15000;20000;15000;3;60000;0
22/04/2022;3788;Mug;Papua Barat Daya;15000;20000;15000;3;60000;0
04/06/2022;2757;Mug;Papua Barat Daya;15000;20000;15000;3;60000;0
18/10/2022;2441;Mug;Papua Barat Daya;15000;20000;15000;3;60000;0
26/10/2022;4978;Mug;Papua Barat Daya;15000;20000;15000;3;60000;0
15/11/2022;3234;Mug;Papua Barat Daya;15000;20000;15000;3;60000;0
30/10/2022;4724;Mug;Papua Selatan;15000;20000;15000;3;60000;0
14/05/2022;1794;Mug;Papua Tengah;15000;20000;15000;3;60000;0
24/11/2022;1371;Mug;Papua Tengah;15000;20000;15000;3;60000;0
16/02/2022;1743;Mug;Riau;15000;20000;15000;3;60000;0
14/09/2022;2311;Mug;Riau;15000;20000;15000;3;60000;0
10/11/2022;2189;Mug;Riau;15000;20000;15000;3;60000;0
11/11/2022;1225;Mug;Riau;15000;20000;15000;3;60000;0
25/04/2022;4866;Mug;Sulawesi Barat;15000;20000;15000;3;60000;0
23/03/2022;2459;Mug;Sulawesi Selatan;15000;20000;15000;3;60000;0
17/04/2022;1223;Mug;Sulawesi Selatan;15000;20000;15000;3;60000;0
08/07/2022;3789;Mug;Sulawesi Selatan;15000;20000;15000;3;60000;0
22/05/2022;3703;Mug;Sulawesi Tengah;15000;20000;15000;3;60000;0
24/10/2022;2186;Mug;Sulawesi Tengah;15000;20000;15000;3;60000;0
13/10/2022;2095;Mug;Sulawesi Tenggara;15000;20000;15000;3;60000;0
12/10/2022;4372;Mug;Sulawesi Utara;15000;20000;15000;3;60000;0
24/11/2022;1894;Mug;Sulawesi Utara;15000;20000;15000;3;60000;0
25/09/2022;4609;Mug;Sumatera Barat;15000;20000;15000;3;60000;0
20/12/2022;2313;Mug;Sumatera Barat;15000;20000;15000;3;60000;0
24/05/2022;3177;Mug;Sumatera Selatan;15000;20000;15000;3;60000;0
30/09/2022;3475;Mug;Sumatera Selatan;15000;20000;15000;3;60000;0
18/01/2022;2999;Totebag;Bali;20000;25000;15000;3;75000;0
10/02/2022;1383;Totebag;Bali;20000;25000;15000;3;75000;0
20/07/2022;1394;Totebag;Bangka Belitung;20000;25000;15000;3;75000;0
08/07/2022;4887;Totebag;Banten;20000;25000;15000;3;75000;0
09/07/2022;1589;Totebag;Banten;20000;25000;15000;3;75000;0
07/08/2022;3648;Totebag;Banten;20000;25000;15000;3;75000;0
16/10/2022;4682;Totebag;Banten;20000;25000;15000;3;75000;0
18/01/2022;1568;Totebag;Daerah Istimewa Yogyakarta;20000;25000;15000;3;75000;0
05/02/2022;2231;Totebag;Daerah Istimewa Yogyakarta;20000;25000;15000;3;75000;0
28/02/2022;4984;Totebag;Daerah Istimewa Yogyakarta;20000;25000;15000;3;75000;0
05/04/2022;4777;Totebag;Daerah Istimewa Yogyakarta;20000;25000;15000;3;75000;0
28/01/2022;1132;Totebag;Jambi;20000;25000;15000;3;75000;0
09/02/2022;2465;Totebag;Jambi;20000;25000;15000;3;75000;0
28/02/2022;4842;Totebag;Jambi;20000;25000;15000;3;75000;0
11/08/2022;1032;Totebag;Jambi;20000;25000;15000;3;75000;0
04/12/2022;2840;Totebag;Jambi;20000;25000;15000;3;75000;0
28/11/2022;1919;Totebag;Jawa Barat;20000;25000;15000;3;75000;0
15/08/2022;2362;Totebag;Jawa Tengah;20000;25000;15000;3;75000;0
03/11/2022;2848;Totebag;Jawa Tengah;20000;25000;15000;3;75000;0
20/12/2022;3616;Totebag;Jawa Tengah;20000;25000;15000;3;75000;0
26/06/2022;2135;Totebag;Kalimantan Barat;20000;25000;15000;3;75000;0
21/07/2022;4780;Totebag;Kalimantan Barat;20000;25000;15000;3;75000;0
31/08/2022;3608;Totebag;Kalimantan Tengah;20000;25000;15000;3;75000;0
09/03/2022;3701;Totebag;Kalimantan Timur;20000;25000;15000;3;75000;0
22/01/2022;4152;Totebag;Kalimantan Utara;20000;25000;15000;3;75000;0
06/04/2022;1593;Totebag;Kalimantan Utara;20000;25000;15000;3;75000;0
20/09/2022;2722;Totebag;Kalimantan Utara;20000;25000;15000;3;75000;0
02/01/2022;1603;Totebag;Kepulauan Riau;20000;25000;15000;3;75000;0
24/01/2022;3163;Totebag;Kepulauan Riau;20000;25000;15000;3;75000;0
03/03/2022;4523;Totebag;Lampung;20000;25000;15000;3;75000;0
10/08/2022;1740;Totebag;Lampung;20000;25000;15000;3;75000;0
01/10/2022;1706;Totebag;Lampung;20000;25000;15000;3;75000;0
20/01/2022;3915;Totebag;Maluku;20000;25000;15000;3;75000;0
23/11/2022;2520;Totebag;Maluku;20000;25000;15000;3;75000;0
16/02/2022;4679;Totebag;Maluku Utara;20000;25000;15000;3;75000;0
11/05/2022;2633;Totebag;Maluku Utara;20000;25000;15000;3;75000;0
16/06/2022;3494;Totebag;Maluku Utara;20000;25000;15000;3;75000;0
19/05/2022;4128;Totebag;Nanggroe Aceh Darussalam;20000;25000;15000;3;75000;0
31/10/2022;4630;Totebag;Nanggroe Aceh Darussalam;20000;25000;15000;3;75000;0
27/08/2022;1465;Totebag;Nusa Tenggara Barat;20000;25000;15000;3;75000;0
10/09/2022;4308;Totebag;Nusa Tenggara Barat;20000;25000;15000;3;75000;0
09/02/2022;1771;Totebag;Nusa Tenggara Timur;20000;25000;15000;3;75000;0
28/03/2022;1287;Totebag;Nusa Tenggara Timur;20000;25000;15000;3;75000;0
16/07/2022;3481;Totebag;Nusa Tenggara Timur;20000;25000;15000;3;75000;0
28/11/2022;2119;Totebag;Nusa Tenggara Timur;20000;25000;15000;3;75000;0
25/12/2022;3496;Totebag;Papua;20000;25000;15000;3;75000;0
15/02/2022;2882;Totebag;Papua Barat;20000;25000;15000;3;75000;0
22/03/2022;2668;Totebag;Papua Barat;20000;25000;15000;3;75000;0
19/06/2022;2090;Totebag;Papua Barat;20000;25000;15000;3;75000;0
23/01/2022;1260;Totebag;Papua Barat Daya;20000;25000;15000;3;75000;0
30/08/2022;3427;Totebag;Papua Barat Daya;20000;25000;15000;3;75000;0
19/01/2022;4101;Totebag;Papua Pegunungan;20000;25000;15000;3;75000;0
06/04/2022;1282;Totebag;Papua Pegunungan;20000;25000;15000;3;75000;0
31/01/2022;1808;Totebag;Papua Selatan;20000;25000;15000;3;75000;0
20/02/2022;4841;Totebag;Papua Selatan;20000;25000;15000;3;75000;0
20/06/2022;4519;Totebag;Papua Selatan;20000;25000;15000;3;75000;0
16/09/2022;1770;Totebag;Papua Tengah;20000;25000;15000;3;75000;0
09/04/2022;1439;Totebag;Riau;20000;25000;15000;3;75000;0
27/07/2022;1655;Totebag;Riau;20000;25000;15000;3;75000;0
13/08/2022;4768;Totebag;Riau;20000;25000;15000;3;75000;0
06/06/2022;1966;Totebag;Sulawesi Barat;20000;25000;15000;3;75000;0
09/11/2022;1803;Totebag;Sulawesi Barat;20000;25000;15000;3;75000;0
19/06/2022;3006;Totebag;Sulawesi Tengah;20000;25000;15000;3;75000;0
09/10/2022;4577;Totebag;Sulawesi Tengah;20000;25000;15000;3;75000;0
04/10/2022;1165;Totebag;Sulawesi Tenggara;20000;25000;15000;3;75000;0
14/04/2022;2109;Totebag;Sulawesi Utara;20000;25000;15000;3;75000;0
04/09/2022;3688;Totebag;Sulawesi Utara;20000;25000;15000;3;75000;0
04/07/2022;4069;Totebag;Sumatera Selatan;20000;25000;15000;3;75000;0
20/10/2022;3459;Totebag;Sumatera Utara;20000;25000;15000;3;75000;0
21/02/2022;4191;Buku Soal OMITS SD;Bali;35000;50000;45000;3;150000;0
24/07/2022;4644;Buku Soal OMITS SD;Bali;35000;50000;45000;3;150000;0
20/02/2022;2000;Buku Soal OMITS SD;Bangka Belitung;35000;50000;45000;3;150000;0
14/03/2022;2621;Buku Soal OMITS SD;Bangka Belitung;35000;50000;45000;3;150000;0
01/08/2022;1279;Buku Soal OMITS SD;Bangka Belitung;35000;50000;45000;3;150000;0
25/10/2022;3732;Buku Soal OMITS SD;Banten;35000;50000;45000;3;150000;0
01/08/2022;1537;Buku Soal OMITS SD;Bengkulu;35000;50000;45000;3;150000;0
05/02/2022;2391;Buku Soal OMITS SD;DKI Jakarta;35000;50000;45000;3;150000;0
24/08/2022;3860;Buku Soal OMITS SD;DKI Jakarta;35000;50000;45000;3;150000;0
01/10/2022;4138;Buku Soal OMITS SD;DKI Jakarta;35000;50000;45000;3;150000;0
01/03/2022;2638;Buku Soal OMITS SD;Daerah Istimewa Yogyakarta;35000;50000;45000;3;150000;0
27/03/2022;2689;Buku Soal OMITS SD;Daerah Istimewa Yogyakarta;35000;50000;45000;3;150000;0
20/06/2022;4936;Buku Soal OMITS SD;Daerah Istimewa Yogyakarta;35000;50000;45000;3;150000;0
21/03/2022;4029;Buku Soal OMITS SD;Gorontalo;35000;50000;45000;3;150000;0
11/05/2022;1233;Buku Soal OMITS SD;Gorontalo;35000;50000;45000;3;150000;0
15/05/2022;2489;Buku Soal OMITS SD;Gorontalo;35000;50000;45000;3;150000;0
10/08/2022;1945;Buku Soal OMITS SD;Jambi;35000;50000;45000;3;150000;0
10/02/2022;4558;Buku Soal OMITS SD;Jawa Barat;35000;50000;45000;3;150000;0
22/04/2022;3631;Buku Soal OMITS SD;Jawa Barat;35000;50000;45000;3;150000;0
11/09/2022;1576;Buku Soal OMITS SD;Jawa Barat;35000;50000;45000;3;150000;0
18/03/2022;3722;Buku Soal OMITS SD;Jawa Tengah;35000;50000;45000;3;150000;0
08/01/2022;4795;Buku Soal OMITS SD;Kalimantan Barat;35000;50000;45000;3;150000;0
01/02/2022;1883;Buku Soal OMITS SD;Kalimantan Barat;35000;50000;45000;3;150000;0
20/06/2022;1212;Buku Soal OMITS SD;Kalimantan Barat;35000;50000;45000;3;150000;0
08/09/2022;3899;Buku Soal OMITS SD;Kalimantan Barat;35000;50000;45000;3;150000;0
14/10/2022;1674;Buku Soal OMITS SD;Kalimantan Barat;35000;50000;45000;3;150000;0
06/01/2022;1726;Buku Soal OMITS SD;Kalimantan Selatan;35000;50000;45000;3;150000;0
20/02/2022;2129;Buku Soal OMITS SD;Kalimantan Tengah;35000;50000;45000;3;150000;0
04/05/2022;2002;Buku Soal OMITS SD;Kalimantan Tengah;35000;50000;45000;3;150000;0
14/02/2022;3092;Buku Soal OMITS SD;Kalimantan Timur;35000;50000;45000;3;150000;0
17/02/2022;2274;Buku Soal OMITS SD;Kalimantan Timur;35000;50000;45000;3;150000;0
30/07/2022;1451;Buku Soal OMITS SD;Kalimantan Timur;35000;50000;45000;3;150000;0
14/11/2022;4145;Buku Soal OMITS SD;Kalimantan Timur;35000;50000;45000;3;150000;0
26/11/2022;1640;Buku Soal OMITS SD;Kalimantan Timur;35000;50000;45000;3;150000;0
11/07/2022;2897;Buku Soal OMITS SD;Kalimantan Utara;35000;50000;45000;3;150000;0
07/02/2022;1535;Buku Soal OMITS SD;Lampung;35000;50000;45000;3;150000;0
01/09/2022;1483;Buku Soal OMITS SD;Lampung;35000;50000;45000;3;150000;0
04/09/2022;4853;Buku Soal OMITS SD;Lampung;35000;50000;45000;3;150000;0
06/06/2022;2774;Buku Soal OMITS SD;Maluku;35000;50000;45000;3;150000;0
29/06/2022;1052;Buku Soal OMITS SD;Maluku;35000;50000;45000;3;150000;0
06/10/2022;1116;Buku Soal OMITS SD;Maluku Utara;35000;50000;45000;3;150000;0
16/01/2022;3543;Buku Soal OMITS SD;Nanggroe Aceh Darussalam;35000;50000;45000;3;150000;0
07/08/2022;2292;Buku Soal OMITS SD;Nanggroe Aceh Darussalam;35000;50000;45000;3;150000;0
25/09/2022;4802;Buku Soal OMITS SD;Nanggroe Aceh Darussalam;35000;50000;45000;3;150000;0
17/03/2022;2708;Buku Soal OMITS SD;Nusa Tenggara Barat;35000;50000;45000;3;150000;0
23/03/2022;2540;Buku Soal OMITS SD;Nusa Tenggara Barat;35000;50000;45000;3;150000;0
20/11/2022;1280;Buku Soal OMITS SD;Nusa Tenggara Barat;35000;50000;45000;3;150000;0
20/08/2022;2005;Buku Soal OMITS SD;Nusa Tenggara Timur;35000;50000;45000;3;150000;0
29/01/2022;1728;Buku Soal OMITS SD;Papua;35000;50000;45000;3;150000;0
17/06/2022;2988;Buku Soal OMITS SD;Papua;35000;50000;45000;3;150000;0
31/08/2022;1030;Buku Soal OMITS SD;Papua;35000;50000;45000;3;150000;0
15/10/2022;4027;Buku Soal OMITS SD;Papua;35000;50000;45000;3;150000;0
14/06/2022;4353;Buku Soal OMITS SD;Papua Barat;35000;50000;45000;3;150000;0
25/01/2022;4991;Buku Soal OMITS SD;Papua Barat Daya;35000;50000;45000;3;150000;0
01/10/2022;3287;Buku Soal OMITS SD;Papua Barat Daya;35000;50000;45000;3;150000;0
26/02/2022;1514;Buku Soal OMITS SD;Papua Pegunungan;35000;50000;45000;3;150000;0
18/09/2022;2557;Buku Soal OMITS SD;Papua Pegunungan;35000;50000;45000;3;150000;0
25/12/2022;1408;Buku Soal OMITS SD;Papua Pegunungan;35000;50000;45000;3;150000;0
21/10/2022;4575;Buku Soal OMITS SD;Papua Selatan;35000;50000;45000;3;150000;0
03/02/2022;1203;Buku Soal OMITS SD;Papua Tengah;35000;50000;45000;3;150000;0
16/03/2022;4897;Buku Soal OMITS SD;Papua Tengah;35000;50000;45000;3;150000;0
18/11/2022;1434;Buku Soal OMITS SD;Riau;35000;50000;45000;3;150000;0
15/11/2022;2834;Buku Soal OMITS SD;Sulawesi Barat;35000;50000;45000;3;150000;0
16/11/2022;3020;Buku Soal OMITS SD;Sulawesi Barat;35000;50000;45000;3;150000;0
22/09/2022;4222;Buku Soal OMITS SD;Sulawesi Selatan;35000;50000;45000;3;150000;0
01/04/2022;2829;Buku Soal OMITS SD;Sulawesi Tengah;35000;50000;45000;3;150000;0
31/05/2022;3969;Buku Soal OMITS SD;Sulawesi Tengah;35000;50000;45000;3;150000;0
26/11/2022;1931;Buku Soal OMITS SD;Sulawesi Tenggara;35000;50000;45000;3;150000;0
06/03/2022;2733;Buku Soal OMITS SD;Sulawesi Utara;35000;50000;45000;3;150000;0
03/04/2022;3569;Buku Soal OMITS SD;Sulawesi Utara;35000;50000;45000;3;150000;0
24/08/2022;4004;Buku Soal OMITS SD;Sulawesi Utara;35000;50000;45000;3;150000;0
22/10/2022;3102;Buku Soal OMITS SD;Sulawesi Utara;35000;50000;45000;3;150000;0
06/12/2022;1798;Buku Soal OMITS SD;Sulawesi Utara;35000;50000;45000;3;150000;0
27/04/2022;3291;Buku Soal OMITS SD;Sumatera Barat;35000;50000;45000;3;150000;0
09/01/2022;1997;Buku Soal OMITS SD;Sumatera Selatan;35000;50000;45000;3;150000;0
23/11/2022;4446;Buku Soal OMITS SD;Sumatera Selatan;35000;50000;45000;3;150000;0
10/02/2022;3580;Buku Soal OMITS SD;Sumatera Utara;35000;50000;45000;3;150000;0
03/02/2022;3095;Buku Soal OMITS SMP;Bali;35000;55000;60000;3;165000;0
12/09/2022;3663;Buku Soal OMITS SMP;Bali;35000;55000;60000;3;165000;0
08/11/2022;1936;Buku Soal OMITS SMP;Bali;35000;55000;60000;3;165000;0
09/02/2022;4925;Buku Soal OMITS SMP;Bangka Belitung;35000;55000;60000;3;165000;0
27/08/2022;1027;Buku Soal OMITS SMP;Bangka Belitung;35000;55000;60000;3;165000;0
20/09/2022;3619;Buku Soal OMITS SMP;Bangka Belitung;35000;55000;60000;3;165000;0
24/04/2022;1459;Buku Soal OMITS SMP;Banten;35000;55000;60000;3;165000;0
01/10/2022;4364;Buku Soal OMITS SMP;Banten;35000;55000;60000;3;165000;0
26/01/2022;3312;Buku Soal OMITS SMP;Bengkulu;35000;55000;60000;3;165000;0
14/05/2022;2015;Buku Soal OMITS SMP;Bengkulu;35000;55000;60000;3;165000;0
11/07/2022;3775;Buku Soal OMITS SMP;Bengkulu;35000;55000;60000;3;165000;0
24/07/2022;3630;Buku Soal OMITS SMP;Bengkulu;35000;55000;60000;3;165000;0
19/10/2022;1597;Buku Soal OMITS SMP;Bengkulu;35000;55000;60000;3;165000;0
08/03/2022;4579;Buku Soal OMITS SMP;DKI Jakarta;35000;55000;60000;3;165000;0
11/06/2022;2607;Buku Soal OMITS SMP;Daerah Istimewa Yogyakarta;35000;55000;60000;3;165000;0
03/07/2022;1226;Buku Soal OMITS SMP;Daerah Istimewa Yogyakarta;35000;55000;60000;3;165000;0
08/10/2022;1139;Buku Soal OMITS SMP;Daerah Istimewa Yogyakarta;35000;55000;60000;3;165000;0
09/03/2022;3290;Buku Soal OMITS SMP;Gorontalo;35000;55000;60000;3;165000;0
30/05/2022;1934;Buku Soal OMITS SMP;Jawa Tengah;35000;55000;60000;3;165000;0
03/07/2022;1800;Buku Soal OMITS SMP;Jawa Tengah;35000;55000;60000;3;165000;0
14/12/2022;2720;Buku Soal OMITS SMP;Jawa Tengah;35000;55000;60000;3;165000;0
19/12/2022;3523;Buku Soal OMITS SMP;Jawa Tengah;35000;55000;60000;3;165000;0
10/01/2022;1177;Buku Soal OMITS SMP;Jawa Timur;35000;55000;60000;3;165000;0
26/03/2022;4449;Buku Soal OMITS SMP;Jawa Timur;35000;55000;60000;3;165000;0
11/08/2022;2148;Buku Soal OMITS SMP;Jawa Timur;35000;55000;60000;3;165000;0
17/12/2022;1432;Buku Soal OMITS SMP;Jawa Timur;35000;55000;60000;3;165000;0
21/11/2022;3847;Buku Soal OMITS SMP;Kalimantan Barat;35000;55000;60000;3;165000;0
04/04/2022;2143;Buku Soal OMITS SMP;Kalimantan Selatan;35000;55000;60000;3;165000;0
25/05/2022;4822;Buku Soal OMITS SMP;Kalimantan Selatan;35000;55000;60000;3;165000;0
08/09/2022;3527;Buku Soal OMITS SMP;Kalimantan Selatan;35000;55000;60000;3;165000;0
09/09/2022;3308;Buku Soal OMITS SMP;Kalimantan Selatan;35000;55000;60000;3;165000;0
14/07/2022;4831;Buku Soal OMITS SMP;Kalimantan Tengah;35000;55000;60000;3;165000;0
29/12/2022;1257;Buku Soal OMITS SMP;Kalimantan Tengah;35000;55000;60000;3;165000;0
22/08/2022;1759;Buku Soal OMITS SMP;Kalimantan Timur;35000;55000;60000;3;165000;0
13/07/2022;3043;Buku Soal OMITS SMP;Kalimantan Utara;35000;55000;60000;3;165000;0
20/02/2022;4625;Buku Soal OMITS SMP;Kepulauan Riau;35000;55000;60000;3;165000;0
12/10/2022;2151;Buku Soal OMITS SMP;Kepulauan Riau;35000;55000;60000;3;165000;0
13/10/2022;4700;Buku Soal OMITS SMP;Kepulauan Riau;35000;55000;60000;3;165000;0
27/10/2022;4622;Buku Soal OMITS SMP;Kepulauan Riau;35000;55000;60000;3;165000;0
21/02/2022;4549;Buku Soal OMITS SMP;Maluku;35000;55000;60000;3;165000;0
18/02/2022;3801;Buku Soal OMITS SMP;Nanggroe Aceh Darussalam;35000;55000;60000;3;165000;0
18/04/2022;4450;Buku Soal OMITS SMP;Nanggroe Aceh Darussalam;35000;55000;60000;3;165000;0
01/05/2022;2930;Buku Soal OMITS SMP;Nanggroe Aceh Darussalam;35000;55000;60000;3;165000;0
10/05/2022;3864;Buku Soal OMITS SMP;Nanggroe Aceh Darussalam;35000;55000;60000;3;165000;0
28/06/2022;1322;Buku Soal OMITS SMP;Nanggroe Aceh Darussalam;35000;55000;60000;3;165000;0
25/04/2022;4137;Buku Soal OMITS SMP;Nusa Tenggara Barat;35000;55000;60000;3;165000;0
30/05/2022;3227;Buku Soal OMITS SMP;Nusa Tenggara Barat;35000;55000;60000;3;165000;0
06/10/2022;3247;Buku Soal OMITS SMP;Nusa Tenggara Barat;35000;55000;60000;3;165000;0
19/07/2022;4970;Buku Soal OMITS SMP;Nusa Tenggara Timur;35000;55000;60000;3;165000;0
29/10/2022;4133;Buku Soal OMITS SMP;Nusa Tenggara Timur;35000;55000;60000;3;165000;0
18/11/2022;3744;Buku Soal OMITS SMP;Nusa Tenggara Timur;35000;55000;60000;3;165000;0
11/03/2022;4739;Buku Soal OMITS SMP;Papua;35000;55000;60000;3;165000;0
26/10/2022;4834;Buku Soal OMITS SMP;Papua Barat;35000;55000;60000;3;165000;0
